Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
bbva méxico,1888657.14,MXN,OP-103389,18-Apr-2019,N/A,N/A
grupo bimbo,2707277.16,MXN,OP-656645,23/01/2022,14/09/2024,965
LIVERPOOL,6147637.85,USD,OP-649273,22/12/2019,N/A,N/A
CEMEX,6950056.61,USD,OP-566082,"March 12, 2025",N/A,N/A
bbva méxico,9369898.43,USD,OP-559451,"October 17, 2017",N/A,N/A
banorte,409407.78,MXN,OP-127238,2024-04-29,N/A,N/A
BANORTE,9051634.38,EUR,OP-647510,2015-10-19,2017-04-05,534
bbva méxico,8485602.89,EUR,OP-236123,"May 07, 2022",27/06/2023,416
GRUPO LALA,3144987.62,MXN,OP-611152,29-Jun-2018,11/06/2023,1956
CEMEX,2328074.11,MXN,OP-118159,2022-03-14,13/11/2023,609
BBVA MÉXICO,1435446.93,EUR,OP-200277,"December 05, 2018",09/12/2023,1742
alsea,2855742.79,EUR,OP-782471,"February 21, 2018",2021-12-08,1386
grupo méxico,9107277.9,MXN,OP-555107,30/01/2020,N/A,N/A
telmex,7354360.29,USD,OP-106389,17/09/2022,N/A,N/A
FEMSA,9509315.32,USD,OP-232304,02/03/2018,2021-09-24,1329
BBVA MÉXICO,2047906.28,MXN,OP-301319,2015-08-31,N/A,N/A
pemex,5695869.04,USD,OP-641621,11-Apr-2020,N/A,N/A
BBVA MÉXICO,7794080.71,EUR,OP-354233,04/12/2021,N/A,N/A
GRUPO MÉXICO,4503205.78,USD,OP-370200,"October 21, 2020",N/A,N/A
américa móvil,2105176.91,USD,OP-100234,"April 23, 2016",N/A,N/A
FEMSA,9361726.17,USD,OP-597090,11-Feb-2018,"November 30, 2020",1023
WALMART DE MÉXICO,8168647.05,USD,OP-722288,18/03/2025,N/A,N/A
GRUPO BIMBO,4183659.43,MXN,OP-346175,2022-04-14,"June 18, 2024",796
GRUPO BIMBO,2537019.65,EUR,OP-312679,2016-11-05,25-Nov-2021,1846
telmex,6867922.4,MXN,OP-522376,09/10/2018,"February 18, 2025",2353
GRUPO MÉXICO,5873782.02,USD,OP-286727,2022-03-07,18-Apr-2025,1138
walmart de méxico,9214602.29,MXN,OP-115751,03/08/2024,"November 14, 2024",251
grupo bimbo,5679230.8,EUR,OP-212947,2024-12-31,N/A,N/A
FEMSA,4812455.73,MXN,OP-170962,08/11/2018,N/A,N/A
pemex,9460830.9,USD,OP-916635,03/09/2024,N/A,N/A
FEMSA,660933.95,EUR,OP-887131,19-Dec-2020,20/06/2025,1644
américa móvil,1828991.87,USD,OP-828447,15/10/2022,N/A,N/A
TELMEX,4557868.38,USD,OP-117384,14/01/2017,N/A,N/A
BBVA MÉXICO,7207073.81,EUR,OP-409908,"September 24, 2019",N/A,N/A
alsea,2168785.29,USD,OP-512816,27-Mar-2018,"May 05, 2020",770
grupo carso,6755173.58,MXN,OP-254358,05/03/2018,"July 04, 2021",1158
AMÉRICA MÓVIL,8611599.7,MXN,OP-468811,"August 10, 2018",N/A,N/A
GRUPO MÉXICO,8769527.77,MXN,OP-905890,2024-12-27,N/A,N/A
grupo bimbo,763207.87,MXN,OP-528209,02/04/2018,N/A,N/A
pemex,2009904.75,USD,OP-817158,"June 25, 2025",N/A,N/A
ALSEA,516714.54,USD,OP-257990,"November 15, 2016",2018-08-26,649
TELMEX,2094147.16,MXN,OP-445428,14/08/2019,16-Aug-2019,2
TELMEX,8796597.37,USD,OP-873464,17/12/2016,06/09/2019,904
alsea,3434091.34,MXN,OP-696151,2019-01-12,N/A,N/A
américa móvil,7608601.22,USD,OP-215030,2024-02-12,N/A,N/A
grupo carso,9423626.96,USD,OP-452247,22-Sep-2016,02-Jun-2020,1349
WALMART DE MÉXICO,273605.15,MXN,OP-941526,08-Apr-2025,N/A,N/A
grupo bimbo,6315514.82,EUR,OP-613530,"December 28, 2023",N/A,N/A
grupo méxico,2855276.07,MXN,OP-294177,11-Feb-2020,N/A,N/A
WALMART DE MÉXICO,1864664.68,USD,OP-204428,"January 12, 2018",N/A,N/A
banorte,1342721.03,EUR,OP-194660,"January 01, 2023",N/A,N/A
FEMSA,7943384.29,MXN,OP-299897,2015-12-09,03/03/2017,450
grupo méxico,9525103.44,USD,OP-304694,08/12/2018,N/A,N/A
FEMSA,6682630.79,USD,OP-143535,"July 30, 2016",08/09/2021,1836
GRUPO CARSO,4946044.75,EUR,OP-520231,"November 03, 2024",N/A,N/A
liverpool,5790863.81,USD,OP-162638,2021-07-31,N/A,N/A
femsa,218269.55,MXN,OP-481067,2024-02-15,N/A,N/A
bbva méxico,4048853.23,MXN,OP-385377,"November 17, 2016","May 15, 2019",909
grupo méxico,5940163.86,EUR,OP-666348,"June 02, 2019",23/06/2019,21
américa móvil,781465.04,USD,OP-660065,16/05/2018,25-Mar-2020,679
CEMEX,2032064.43,USD,OP-512990,30-May-2017,14/02/2022,1721
bbva méxico,2778041.01,EUR,OP-869131,22/09/2023,31-Oct-2023,39
LIVERPOOL,544659.15,USD,OP-943985,"August 15, 2017","October 07, 2022",1879
grupo méxico,9627475.77,EUR,OP-489773,20/05/2019,N/A,N/A
grupo carso,4817840.43,EUR,OP-452489,25/07/2018,N/A,N/A
telmex,8551165.19,USD,OP-684791,"May 02, 2024",N/A,N/A
WALMART DE MÉXICO,9618099.08,MXN,OP-289052,11/09/2016,N/A,N/A
CEMEX,9443509.6,MXN,OP-424445,"March 03, 2020","May 04, 2024",1523
WALMART DE MÉXICO,607277.92,MXN,OP-136058,28/10/2015,"August 23, 2024",3222
GRUPO CARSO,1511697.11,USD,OP-323111,"September 18, 2023",N/A,N/A
liverpool,2670140.13,EUR,OP-320618,10-Jun-2016,2025-04-21,3237
ALSEA,4933404.48,EUR,OP-671498,01-Sep-2022,N/A,N/A
GRUPO BIMBO,502404.36,MXN,OP-759099,05-Mar-2017,24/04/2020,1146
soriana,4117205.0,USD,OP-645624,29/01/2016,"June 07, 2022",2321
walmart de méxico,4286690.95,EUR,OP-397331,"November 21, 2018",01/07/2023,1508
BANORTE,4179534.44,USD,OP-173756,2020-02-14,"September 13, 2023",1307
LIVERPOOL,383406.94,USD,OP-245709,26-May-2016,N/A,N/A
PEMEX,1726255.14,USD,OP-413169,"December 16, 2022",2024-06-15,547
grupo méxico,1400667.87,MXN,OP-593895,15/12/2021,21/01/2023,402
bbva méxico,8166604.09,EUR,OP-394589,07-Dec-2021,N/A,N/A
telmex,1388626.56,MXN,OP-657705,01/10/2023,N/A,N/A
walmart de méxico,3179036.24,USD,OP-817529,2017-07-06,2020-03-26,994
liverpool,8035477.36,USD,OP-159231,"November 22, 2021",N/A,N/A
grupo lala,6917220.79,USD,OP-362457,21-Nov-2020,N/A,N/A
américa móvil,5321377.7,EUR,OP-926139,07-Dec-2016,13/06/2018,553
bbva méxico,551282.26,MXN,OP-415051,12-Dec-2023,N/A,N/A
BANORTE,274492.75,EUR,OP-103960,2016-01-06,N/A,N/A
BBVA MÉXICO,637392.12,MXN,OP-828379,"March 31, 2016",N/A,N/A
grupo carso,8175169.8,MXN,OP-845770,12/06/2018,2019-01-14,39
PEMEX,7822067.69,USD,OP-908534,24-Jun-2022,N/A,N/A
walmart de méxico,4605240.68,USD,OP-671029,"May 26, 2017",N/A,N/A
GRUPO LALA,250938.5,MXN,OP-683664,"June 04, 2022",N/A,N/A
femsa,7948939.0,USD,OP-589183,2016-06-02,"October 23, 2024",3065
GRUPO BIMBO,2536598.94,USD,OP-649596,2022-08-20,30/01/2023,163
BANORTE,2426775.63,EUR,OP-719636,"October 09, 2023",N/A,N/A
ALSEA,5611640.06,EUR,OP-313744,2019-06-13,N/A,N/A
FEMSA,3304439.33,EUR,OP-950192,"January 14, 2019","April 01, 2020",443
LIVERPOOL,5191881.55,EUR,OP-537968,"February 10, 2021",N/A,N/A
alsea,1004799.77,MXN,OP-129322,09/12/2023,N/A,N/A
américa móvil,3550669.43,USD,OP-236795,"March 09, 2021","June 17, 2022",465
walmart de méxico,1828981.28,EUR,OP-552799,16-Sep-2022,N/A,N/A
américa móvil,8013495.89,MXN,OP-337885,"May 13, 2018",N/A,N/A
telmex,7124838.07,MXN,OP-539122,12-Jan-2025,N/A,N/A
grupo carso,4466553.95,MXN,OP-862984,18/02/2017,N/A,N/A
grupo lala,273326.26,USD,OP-979809,"May 21, 2017",09-Jan-2018,233
banorte,2439365.59,EUR,OP-384366,05-Jul-2025,N/A,N/A
liverpool,6806830.04,USD,OP-528804,"August 09, 2024",N/A,N/A
BANORTE,630197.48,MXN,OP-434628,15/06/2022,N/A,N/A
américa móvil,9210485.0,MXN,OP-453118,27/11/2017,12/01/2018,369
BBVA MÉXICO,9005066.45,USD,OP-376049,2017-09-18,18-Aug-2020,1065
LIVERPOOL,1387512.17,MXN,OP-648896,23-Apr-2022,N/A,N/A
banorte,6590051.25,USD,OP-634995,2018-08-12,2021-12-31,1237
grupo carso,7590780.87,USD,OP-763265,08/08/2018,N/A,N/A
LIVERPOOL,5124128.28,USD,OP-405613,21/03/2019,N/A,N/A
liverpool,9658083.64,EUR,OP-736396,01/10/2024,N/A,N/A
AMÉRICA MÓVIL,4502648.67,USD,OP-906313,"August 16, 2024",N/A,N/A
grupo bimbo,9497307.4,USD,OP-863770,12-Aug-2021,N/A,N/A
alsea,9749383.97,MXN,OP-845708,15-Apr-2017,09/07/2023,2336
bbva méxico,9809314.79,USD,OP-554531,24/10/2019,19/07/2021,634
banorte,5375465.69,MXN,OP-986482,2023-09-09,N/A,N/A
soriana,2093123.04,USD,OP-110625,03-Apr-2024,13-Feb-2025,316
GRUPO CARSO,3590327.91,USD,OP-129022,21/09/2019,N/A,N/A
LIVERPOOL,8647087.95,MXN,OP-774625,2019-11-26,N/A,N/A
LIVERPOOL,6051822.14,MXN,OP-773220,11/10/2017,N/A,N/A
TELMEX,8183625.45,USD,OP-872121,10-Feb-2023,N/A,N/A
CEMEX,5747311.28,MXN,OP-440698,"August 27, 2018",2024-02-07,1990
bbva méxico,4447550.49,USD,OP-609889,"September 18, 2020",N/A,N/A
GRUPO LALA,2748798.58,USD,OP-605407,"June 01, 2017",07/01/2019,760
grupo bimbo,7821608.92,EUR,OP-608109,29/04/2023,N/A,N/A
cemex,4025279.64,EUR,OP-767397,03-Nov-2015,2020-12-17,1871
TELMEX,2513730.57,EUR,OP-938441,04/10/2020,15-Aug-2022,857
grupo lala,1356029.59,MXN,OP-892168,22-Feb-2024,N/A,N/A
américa móvil,2400418.46,USD,OP-143277,2018-08-28,27/01/2022,1248
BANORTE,6019533.62,USD,OP-563636,2015-10-11,03/03/2022,2335
SORIANA,3216332.88,MXN,OP-963762,"January 01, 2025",N/A,N/A
femsa,7619386.04,EUR,OP-274344,11-Sep-2021,17/05/2025,1344
AMÉRICA MÓVIL,904927.77,MXN,OP-931077,04/09/2017,24/09/2019,898
ALSEA,8970408.28,MXN,OP-597723,21-Oct-2016,18-Aug-2017,301
FEMSA,6151560.69,EUR,OP-784221,"February 12, 2023",N/A,N/A
PEMEX,3513045.71,EUR,OP-685498,"October 07, 2017","July 03, 2018",269
soriana,8278183.96,EUR,OP-451808,09-Jan-2018,N/A,N/A
ALSEA,1101324.23,USD,OP-652338,"March 21, 2020",23-Nov-2023,1342
SORIANA,6985054.92,EUR,OP-168811,"September 04, 2016","March 10, 2025",3109
GRUPO BIMBO,3932500.83,EUR,OP-852693,09-Dec-2019,"February 06, 2022",790
FEMSA,647809.19,EUR,OP-564651,2018-05-13,03/01/2021,1023
américa móvil,5002387.39,MXN,OP-412519,2023-04-19,N/A,N/A
ALSEA,2624628.69,USD,OP-457134,2022-01-02,N/A,N/A
BBVA MÉXICO,769672.71,USD,OP-376952,"December 16, 2021",06-Apr-2022,111
SORIANA,1518656.47,EUR,OP-670731,2025-04-12,N/A,N/A
WALMART DE MÉXICO,4039900.44,MXN,OP-119238,2018-05-11,20/02/2021,1016
FEMSA,6255736.86,USD,OP-533290,24-Oct-2022,N/A,N/A
banorte,8580091.84,USD,OP-102142,2018-03-31,N/A,N/A
grupo bimbo,2589075.8,MXN,OP-839407,"March 15, 2025",N/A,N/A
AMÉRICA MÓVIL,1248669.67,EUR,OP-453285,2016-09-22,"December 22, 2020",1552
GRUPO CARSO,2638629.75,EUR,OP-703154,2019-02-09,N/A,N/A
walmart de méxico,5861380.64,EUR,OP-611011,2025-08-17,N/A,N/A
PEMEX,3598755.93,MXN,OP-956350,2019-04-28,03/07/2022,1044
LIVERPOOL,4337428.16,USD,OP-720260,30-Oct-2020,02-Feb-2021,95
cemex,6276780.94,EUR,OP-235638,2023-01-18,N/A,N/A
SORIANA,5920181.28,USD,OP-917457,2023-10-24,N/A,N/A
walmart de méxico,2180835.12,MXN,OP-516158,14/01/2024,N/A,N/A
telmex,2513905.73,MXN,OP-909025,02/10/2016,19/02/2017,375
GRUPO MÉXICO,8179904.27,USD,OP-906231,2021-06-25,N/A,N/A
BBVA MÉXICO,702628.38,EUR,OP-185221,06/09/2016,13/10/2017,491
BBVA MÉXICO,3556167.92,USD,OP-556485,2017-07-16,01/07/2023,2001
CEMEX,1706714.33,MXN,OP-974604,04/02/2019,2022-04-23,1117
PEMEX,5674142.47,USD,OP-863724,"October 19, 2017","April 27, 2022",1651
pemex,7782692.7,EUR,OP-362032,2020-02-03,31-Aug-2020,210
grupo bimbo,6807443.59,USD,OP-584117,2021-11-17,N/A,N/A
grupo bimbo,8349180.8,EUR,OP-291380,"May 09, 2023",N/A,N/A
femsa,7720797.2,MXN,OP-247270,11-Apr-2020,2023-01-15,1009
BANORTE,2233581.55,USD,OP-762014,2022-04-09,"February 05, 2025",1033
SORIANA,1952052.24,USD,OP-462682,04/04/2017,"February 07, 2020",1039
GRUPO MÉXICO,7146625.65,EUR,OP-339137,2025-04-05,N/A,N/A
GRUPO MÉXICO,5160817.6,MXN,OP-466961,"November 15, 2020",08/10/2021,268
alsea,6738832.88,EUR,OP-259510,25-Mar-2017,2019-06-16,813
CEMEX,7250652.11,USD,OP-695222,2019-01-25,"June 23, 2025",2341
banorte,6806520.71,EUR,OP-764506,2023-01-22,20-Apr-2023,88
BANORTE,9703622.79,USD,OP-992352,13/06/2023,N/A,N/A
SORIANA,6545062.1,MXN,OP-339273,"October 04, 2023",N/A,N/A
FEMSA,4639534.93,EUR,OP-300111,2017-07-24,"October 14, 2020",1178
femsa,6542978.86,MXN,OP-279570,07/12/2022,12/04/2025,1241
walmart de méxico,9801027.97,MXN,OP-789039,23/06/2022,N/A,N/A
telmex,273421.46,MXN,OP-649168,"May 20, 2019",N/A,N/A
TELMEX,2044028.88,MXN,OP-945108,08-Aug-2017,02/03/2020,909
PEMEX,2654958.24,USD,OP-902785,"December 24, 2023",N/A,N/A
grupo bimbo,473923.96,EUR,OP-944190,29/01/2021,N/A,N/A
GRUPO BIMBO,2930857.34,USD,OP-345803,31-Dec-2024,N/A,N/A
cemex,4293938.79,MXN,OP-565073,2022-09-29,21-Feb-2024,510
telmex,8502012.25,MXN,OP-416500,05/10/2023,N/A,N/A
grupo carso,1945502.36,MXN,OP-342487,2018-10-30,27-Jul-2024,2097
FEMSA,3371150.78,USD,OP-963284,"September 12, 2022",N/A,N/A
femsa,182115.72,EUR,OP-471381,"December 28, 2021",N/A,N/A
grupo lala,9573056.33,EUR,OP-452241,26-Nov-2016,N/A,N/A
ALSEA,3301750.65,MXN,OP-605130,03/07/2023,15/05/2023,69
grupo lala,4575782.04,MXN,OP-379628,"March 23, 2023",13-Jan-2024,296
grupo carso,8016274.62,USD,OP-827893,17-Apr-2016,22/10/2022,2379
AMÉRICA MÓVIL,1539327.62,EUR,OP-758069,19/09/2021,N/A,N/A
BANORTE,7435896.22,MXN,OP-897647,2020-12-14,N/A,N/A
walmart de méxico,6743508.82,MXN,OP-105733,2023-12-20,N/A,N/A
CEMEX,4805414.03,MXN,OP-713235,06/04/2016,N/A,N/A
PEMEX,6145605.19,EUR,OP-543171,"June 17, 2023",N/A,N/A
américa móvil,9971209.45,EUR,OP-810554,13/09/2022,N/A,N/A
femsa,1129570.16,MXN,OP-433532,19-Dec-2021,"August 14, 2025",1334
liverpool,3292125.21,USD,OP-930438,23/01/2019,N/A,N/A
GRUPO LALA,964798.8,EUR,OP-607437,"February 18, 2021",N/A,N/A
pemex,3568831.18,EUR,OP-309085,"September 30, 2016",14-Jul-2018,652
cemex,8898236.66,MXN,OP-491620,2019-05-04,05-Sep-2021,855
FEMSA,505638.97,USD,OP-913085,21/02/2024,N/A,N/A
grupo lala,5559043.74,MXN,OP-180826,03/06/2024,N/A,N/A
grupo lala,2767346.36,EUR,OP-305442,08/11/2021,19/02/2024,922
pemex,8412973.9,MXN,OP-858716,"October 07, 2019",19/01/2022,835
GRUPO CARSO,2613600.0,USD,OP-494866,18/01/2016,08/11/2022,2397
LIVERPOOL,1806671.76,EUR,OP-338523,2025-04-26,N/A,N/A
grupo carso,8674952.49,EUR,OP-152318,25-Feb-2021,N/A,N/A
CEMEX,9554068.51,MXN,OP-484168,"October 21, 2023",N/A,N/A
ALSEA,9250666.56,USD,OP-872861,"August 21, 2024",N/A,N/A
walmart de méxico,6629759.18,MXN,OP-313013,2025-03-29,N/A,N/A
grupo lala,7537430.88,USD,OP-873060,2022-07-03,29/04/2024,666
telmex,9543949.0,MXN,OP-554864,31/08/2019,N/A,N/A
GRUPO CARSO,3694420.48,EUR,OP-601794,02-Jul-2021,N/A,N/A
PEMEX,301609.02,USD,OP-790651,"June 29, 2023",N/A,N/A
TELMEX,2715880.47,USD,OP-839138,"November 08, 2024",N/A,N/A
GRUPO MÉXICO,2544706.83,USD,OP-271780,16/12/2021,N/A,N/A
femsa,244269.68,EUR,OP-843115,2019-12-19,24/05/2023,1252
banorte,9293196.07,MXN,OP-218099,2019-03-22,N/A,N/A
WALMART DE MÉXICO,3361755.55,MXN,OP-853557,2019-06-20,"August 13, 2020",420
CEMEX,9040473.79,EUR,OP-581862,16/12/2015,"September 21, 2018",1010
bbva méxico,7830862.94,MXN,OP-556776,"May 06, 2022",N/A,N/A
SORIANA,7249775.89,MXN,OP-272590,24/02/2022,N/A,N/A
BBVA MÉXICO,7400562.78,EUR,OP-694832,2023-03-04,N/A,N/A
grupo méxico,5242441.09,USD,OP-988555,2024-04-24,N/A,N/A
FEMSA,3106835.4,EUR,OP-630756,27/12/2017,N/A,N/A
SORIANA,4785257.12,MXN,OP-252577,"April 11, 2022",N/A,N/A
bbva méxico,5405898.68,MXN,OP-335515,21/07/2021,N/A,N/A
TELMEX,6057252.37,USD,OP-298678,09-Jul-2018,16/07/2019,372
CEMEX,5603412.98,MXN,OP-221517,2017-10-07,02-Feb-2024,2309
FEMSA,7307170.43,EUR,OP-651020,2017-09-20,19-Jun-2022,1733
liverpool,8524082.43,USD,OP-446502,"March 29, 2018",N/A,N/A
grupo lala,6562763.32,EUR,OP-726427,18-Feb-2019,2025-03-30,2232
walmart de méxico,8241239.65,MXN,OP-161244,26-Jun-2020,N/A,N/A
GRUPO BIMBO,2006480.02,EUR,OP-416513,2019-10-25,N/A,N/A
ALSEA,1034680.39,MXN,OP-351693,2020-04-07,N/A,N/A
BANORTE,1560398.08,MXN,OP-778287,2018-11-02,N/A,N/A
GRUPO LALA,2218973.75,EUR,OP-969771,"June 29, 2021",N/A,N/A
alsea,7018665.48,USD,OP-650771,26/07/2020,N/A,N/A
bbva méxico,554385.97,EUR,OP-487436,10-Nov-2017,N/A,N/A
AMÉRICA MÓVIL,2190013.55,USD,OP-891213,03-Jan-2024,N/A,N/A
LIVERPOOL,2576398.24,USD,OP-422980,"February 17, 2021",N/A,N/A
LIVERPOOL,3447094.21,MXN,OP-622210,"September 19, 2016",N/A,N/A
cemex,9288950.71,MXN,OP-912899,28-Oct-2024,N/A,N/A
pemex,9844679.59,USD,OP-583186,2018-11-29,N/A,N/A
CEMEX,1210808.16,MXN,OP-647601,23/07/2018,27-Dec-2023,1983
banorte,1542094.21,EUR,OP-560498,06-May-2024,N/A,N/A
SORIANA,9490275.26,MXN,OP-816607,22/04/2025,N/A,N/A
grupo carso,2217079.7,USD,OP-347738,"July 11, 2018",2025-04-02,2457
GRUPO BIMBO,9754298.11,MXN,OP-878191,"May 26, 2025",N/A,N/A
cemex,602960.53,EUR,OP-333288,"October 29, 2024",N/A,N/A
femsa,1184358.33,MXN,OP-342868,08-Nov-2015,2018-12-08,1126
banorte,9741179.17,EUR,OP-383808,"May 12, 2016",N/A,N/A
telmex,3510543.21,MXN,OP-593069,"March 30, 2022",N/A,N/A
WALMART DE MÉXICO,3463590.69,MXN,OP-296165,"September 13, 2017",N/A,N/A
PEMEX,219205.97,MXN,OP-780289,09/11/2021,"October 11, 2024",1126
cemex,9405003.56,EUR,OP-897223,01/03/2024,N/A,N/A
alsea,6577490.6,EUR,OP-583831,"July 08, 2024",N/A,N/A
FEMSA,8554961.44,MXN,OP-736465,2021-09-28,10/08/2021,10
AMÉRICA MÓVIL,5666330.8,MXN,OP-600377,"November 21, 2021",N/A,N/A
grupo méxico,6936097.27,MXN,OP-598163,2020-06-07,N/A,N/A
telmex,1881693.44,EUR,OP-892460,2019-09-22,"February 01, 2021",498
soriana,5279792.23,EUR,OP-758914,2020-05-31,N/A,N/A
BANORTE,1212100.07,MXN,OP-497493,24-Jan-2020,21-Dec-2022,1062
liverpool,786536.74,USD,OP-370614,13/05/2016,N/A,N/A
liverpool,3900828.78,MXN,OP-289918,2022-11-03,N/A,N/A
grupo lala,1487389.82,MXN,OP-808008,"March 22, 2021",22-Jul-2023,852
bbva méxico,6944513.17,EUR,OP-751176,2016-09-08,"May 24, 2019",988
bbva méxico,9152102.01,EUR,OP-331831,29-May-2023,N/A,N/A
ALSEA,4559619.88,MXN,OP-718675,15-Oct-2024,N/A,N/A
GRUPO CARSO,4241404.94,EUR,OP-323051,18/12/2021,N/A,N/A
GRUPO CARSO,6167268.02,EUR,OP-537931,23-Jul-2019,24/11/2021,855
WALMART DE MÉXICO,6277883.0,USD,OP-328915,18-Dec-2015,"June 22, 2023",2743
AMÉRICA MÓVIL,8735097.04,EUR,OP-355911,02/10/2018,N/A,N/A
pemex,9503198.33,EUR,OP-917953,2020-06-21,"December 31, 2022",923
banorte,4331804.39,MXN,OP-198856,17-Aug-2017,N/A,N/A
grupo lala,8624962.2,USD,OP-968666,2025-04-09,N/A,N/A
soriana,8034241.13,MXN,OP-600318,23-Mar-2019,"October 15, 2024",2033
banorte,4718553.0,EUR,OP-778423,05-Apr-2017,N/A,N/A
grupo lala,3990281.33,USD,OP-267459,"January 13, 2023","June 20, 2023",158
CEMEX,1831464.34,USD,OP-948453,05/09/2015,N/A,N/A
TELMEX,241240.14,MXN,OP-184409,25-Mar-2025,N/A,N/A
PEMEX,5195584.89,MXN,OP-196282,2019-05-28,N/A,N/A
américa móvil,1356860.62,MXN,OP-942711,08-Jun-2023,N/A,N/A
TELMEX,8553290.75,EUR,OP-100642,24/09/2017,31/05/2019,614
pemex,9068563.68,EUR,OP-721180,30-Jun-2019,02-Feb-2024,1678
BANORTE,7765278.34,MXN,OP-845674,"November 30, 2017",08-Oct-2018,312
GRUPO CARSO,5037084.46,MXN,OP-370976,31/03/2016,24/11/2018,968
GRUPO BIMBO,8100101.34,USD,OP-268778,03-Mar-2019,06-Nov-2021,979
GRUPO BIMBO,4662128.09,EUR,OP-123781,03/01/2022,2023-09-11,559
cemex,5987433.83,MXN,OP-191368,2016-04-12,N/A,N/A
GRUPO CARSO,8628493.14,MXN,OP-592276,"June 19, 2025",N/A,N/A
GRUPO BIMBO,6909169.95,USD,OP-165025,"September 18, 2015",30-Oct-2016,408
pemex,7773792.62,EUR,OP-167057,25/02/2022,N/A,N/A
WALMART DE MÉXICO,2960723.57,USD,OP-210181,2016-02-01,2019-10-20,1357
femsa,5744195.13,USD,OP-637207,17-Oct-2024,N/A,N/A
bbva méxico,3399503.68,MXN,OP-338186,"January 29, 2021",N/A,N/A
SORIANA,2681170.3,USD,OP-516916,02-May-2023,N/A,N/A
grupo bimbo,6330606.19,MXN,OP-367055,14/10/2022,N/A,N/A
grupo bimbo,1052078.55,USD,OP-776326,18-Apr-2018,23-Jan-2020,645
pemex,6828323.43,USD,OP-549211,"August 16, 2025",N/A,N/A
soriana,9827328.08,USD,OP-511215,"June 01, 2021",N/A,N/A
alsea,1439898.05,EUR,OP-630880,07/10/2015,27-Mar-2021,2087
LIVERPOOL,6160043.29,USD,OP-939001,21-Jan-2023,N/A,N/A
grupo carso,7207170.36,EUR,OP-710515,21-Dec-2022,N/A,N/A
pemex,3069841.78,EUR,OP-799574,"January 21, 2018",18/10/2024,2462
BANORTE,1991331.05,USD,OP-347726,30-May-2018,"March 04, 2025",2470
PEMEX,3153278.22,USD,OP-767793,12-Oct-2017,2019-12-21,800
femsa,5240167.88,USD,OP-707633,03-Apr-2022,N/A,N/A
grupo méxico,8061920.09,USD,OP-974400,17-Jun-2017,"January 11, 2020",938
FEMSA,4634394.19,MXN,OP-753017,06-Mar-2023,N/A,N/A
femsa,4206521.83,MXN,OP-175611,12/08/2020,N/A,N/A
walmart de méxico,5677770.29,USD,OP-424473,27/03/2025,N/A,N/A
SORIANA,8298414.59,EUR,OP-336588,04/02/2016,01/01/2025,3196
femsa,3955786.16,USD,OP-632525,"February 14, 2020",N/A,N/A
cemex,6777875.84,USD,OP-690930,23/12/2024,N/A,N/A
AMÉRICA MÓVIL,6879594.42,EUR,OP-768837,13/11/2022,N/A,N/A
femsa,8568502.34,MXN,OP-378367,"March 07, 2023",N/A,N/A
grupo carso,9393155.94,EUR,OP-374453,"November 05, 2020",N/A,N/A
GRUPO CARSO,2122189.17,MXN,OP-778789,"April 05, 2017",N/A,N/A
alsea,4886473.07,MXN,OP-470066,"December 24, 2016","June 18, 2017",176
bbva méxico,3545068.76,EUR,OP-686778,"March 20, 2018",N/A,N/A
GRUPO CARSO,4739455.23,EUR,OP-951546,2017-10-31,11-Feb-2019,468
SORIANA,9022550.16,USD,OP-183897,2021-03-25,N/A,N/A
soriana,3975278.93,EUR,OP-208961,"October 29, 2020",2020-11-05,7
ALSEA,2177928.94,MXN,OP-661574,16-Jun-2023,N/A,N/A
GRUPO LALA,3751793.82,MXN,OP-623663,2024-11-29,N/A,N/A
alsea,9698343.89,EUR,OP-782841,26-Apr-2017,2025-05-15,2941
LIVERPOOL,7282480.76,MXN,OP-100411,28-Oct-2024,N/A,N/A
walmart de méxico,8737463.15,USD,OP-976697,13/09/2019,N/A,N/A
GRUPO BIMBO,1534660.92,EUR,OP-101210,2022-07-25,N/A,N/A
liverpool,6803841.37,EUR,OP-218207,2020-01-11,N/A,N/A
grupo carso,1540842.09,USD,OP-148058,25-Sep-2016,22/02/2023,2341
PEMEX,6770190.54,MXN,OP-487777,09/09/2019,N/A,N/A
LIVERPOOL,5256439.59,EUR,OP-891416,17-Mar-2025,N/A,N/A
alsea,5325254.43,USD,OP-967452,06/03/2018,N/A,N/A
grupo carso,4427569.85,USD,OP-759146,2020-07-13,N/A,N/A
américa móvil,1757879.21,USD,OP-685980,"June 03, 2023",15/08/2023,73
pemex,3040562.91,MXN,OP-965215,2017-12-14,30/11/2018,351
CEMEX,2719823.35,EUR,OP-911376,"June 14, 2025",N/A,N/A
grupo lala,6017125.41,USD,OP-911323,21/10/2019,2022-06-08,961
GRUPO CARSO,4989039.48,USD,OP-680680,24-Dec-2016,N/A,N/A
WALMART DE MÉXICO,8246039.54,MXN,OP-408410,2015-12-06,17/11/2020,1808
GRUPO MÉXICO,3695446.52,USD,OP-171466,"August 03, 2020",01/06/2021,156
grupo méxico,6589478.96,MXN,OP-355433,"July 31, 2023",N/A,N/A
CEMEX,6575261.89,EUR,OP-169618,"July 29, 2020",2022-03-10,589
