Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
GRUPO BIMBO,3704711.47,EUR,OP-100352,2017-01-31,2020-04-19,1174
grupo méxico,4492240.96,USD,OP-100353,2017-03-29,01-May-2025,2955
TELMEX,5574554.28,EUR,OP-100354,2017-01-08,2024-02-04,2583
grupo méxico,5743584.41,USD,OP-100355,"November 28, 2017",N/A,N/A
banorte,3321201.8,EUR,OP-100356,07/09/2020,N/A,N/A
LIVERPOOL,6700925.46,USD,OP-100357,15-Mar-2022,N/A,N/A
femsa,7566002.25,USD,OP-100358,23/05/2022,N/A,N/A
walmart de méxico,5761584.31,EUR,OP-100359,27/08/2021,06/09/2024,1017
SORIANA,257645.45,MXN,OP-100360,04-Apr-2022,N/A,N/A
alsea,3931829.68,EUR,OP-100361,"January 26, 2017","September 01, 2024",2775
alsea,4216568.89,EUR,OP-100362,2020-02-15,2025-04-15,1886
grupo bimbo,2960968.76,EUR,OP-100363,2021-05-13,2023-09-18,858
américa móvil,8432011.98,MXN,OP-100364,22-Feb-2024,N/A,N/A
LIVERPOOL,4728310.51,USD,OP-100365,03/11/2024,N/A,N/A
banorte,8481372.82,MXN,OP-100366,14/07/2019,22-Jan-2024,1653
telmex,8861395.79,MXN,OP-100367,"April 21, 2017",N/A,N/A
pemex,9104705.29,MXN,OP-100368,22-Nov-2024,N/A,N/A
pemex,5545751.28,MXN,OP-100369,20-Jun-2021,15-Mar-2025,1364
grupo carso,6115737.81,EUR,OP-100370,2016-02-27,2022-02-25,2190
CEMEX,1512808.92,USD,OP-100371,05-Apr-2020,N/A,N/A
AMÉRICA MÓVIL,973934.23,USD,OP-100372,"June 12, 2018",19-Jul-2019,402
grupo lala,3194065.92,MXN,OP-100373,2018-02-21,2025-06-25,2681
GRUPO LALA,8936372.2,MXN,OP-100374,2021-05-20,N/A,N/A
bbva méxico,309500.23,EUR,OP-100375,18/02/2017,21/09/2023,2406
SORIANA,3932155.29,MXN,OP-100376,08/05/2025,N/A,N/A
grupo lala,2842608.3,USD,OP-100377,05/06/2018,2023-08-11,1923
soriana,4340122.78,EUR,OP-100378,30/08/2022,N/A,N/A
CEMEX,291089.06,USD,OP-100379,2022-11-24,N/A,N/A
walmart de méxico,5134453.35,USD,OP-100380,"September 14, 2018",N/A,N/A
SORIANA,6865560.45,USD,OP-100381,"March 31, 2020","August 29, 2023",1246
PEMEX,4130542.43,MXN,OP-100382,02/09/2023,N/A,N/A
GRUPO LALA,1828784.92,USD,OP-100383,28-Jul-2017,01-Feb-2024,2379
GRUPO LALA,398382.14,EUR,OP-100384,"September 06, 2020","February 25, 2025",1633
grupo méxico,5530995.67,EUR,OP-100385,11-May-2022,N/A,N/A
walmart de méxico,9210087.36,USD,OP-100386,"February 24, 2016",18/11/2016,268
liverpool,9570381.47,MXN,OP-100387,"June 05, 2017","November 20, 2022",1994
soriana,6971353.83,USD,OP-100388,2021-02-13,"April 25, 2024",1167
LIVERPOOL,2766843.67,MXN,OP-100389,"March 14, 2017",N/A,N/A
banorte,7099557.03,USD,OP-100390,"November 26, 2016",03/03/2019,827
banorte,1208265.38,MXN,OP-100391,"January 17, 2022",03-Feb-2025,1113
grupo méxico,3207518.33,MXN,OP-100392,18-Aug-2018,N/A,N/A
cemex,639480.82,MXN,OP-100393,02-Jan-2017,2020-02-16,1140
soriana,6499038.17,MXN,OP-100394,"February 16, 2016",28/11/2018,1016
TELMEX,8191486.55,MXN,OP-100395,01/10/2015,N/A,N/A
grupo bimbo,3271668.53,MXN,OP-100396,2019-03-15,2023-06-23,1561
ALSEA,2178431.38,EUR,OP-100397,2023-02-07,N/A,N/A
CEMEX,7533808.64,USD,OP-100398,01/04/2024,18/05/2024,135
BBVA MÉXICO,5582847.65,EUR,OP-100399,12-Dec-2016,N/A,N/A
LIVERPOOL,5038127.0,USD,OP-100400,"June 30, 2021",15/10/2022,472
PEMEX,8520242.87,USD,OP-100401,12-Nov-2022,N/A,N/A
banorte,3708650.71,MXN,OP-100402,14/02/2016,N/A,N/A
grupo carso,2602488.05,USD,OP-100403,19/11/2021,N/A,N/A
GRUPO BIMBO,5812108.06,EUR,OP-100404,2023-11-22,N/A,N/A
américa móvil,1611790.36,MXN,OP-100405,08-Dec-2019,N/A,N/A
PEMEX,4249034.82,MXN,OP-100406,2015-11-04,N/A,N/A
telmex,7097368.1,MXN,OP-100407,"October 13, 2017",26/09/2022,1809
WALMART DE MÉXICO,8795211.25,MXN,OP-100408,2022-06-01,N/A,N/A
walmart de méxico,9246709.39,EUR,OP-100409,2018-11-28,2024-11-20,2184
GRUPO CARSO,7131700.35,USD,OP-100410,03/01/2025,N/A,N/A
liverpool,837756.61,EUR,OP-100411,04-Dec-2024,N/A,N/A
AMÉRICA MÓVIL,5275235.53,EUR,OP-100412,12-Mar-2021,17/02/2023,707
grupo bimbo,256590.07,USD,OP-100413,"July 05, 2024",N/A,N/A
cemex,3781622.1,USD,OP-100414,06/05/2016,2016-06-18,13
cemex,8723556.38,USD,OP-100415,2022-06-08,"March 20, 2024",651
soriana,1689854.32,USD,OP-100416,"November 05, 2017",07/05/2023,2068
TELMEX,4892099.61,USD,OP-100417,2017-11-14,09-Sep-2024,2491
GRUPO CARSO,1365860.95,USD,OP-100418,2024-01-12,10-Jun-2024,150
femsa,2251894.94,USD,OP-100419,"March 17, 2016",12-Aug-2016,148
LIVERPOOL,117974.87,EUR,OP-100420,"September 26, 2024",N/A,N/A
GRUPO MÉXICO,5168510.24,MXN,OP-100421,21-Nov-2017,N/A,N/A
américa móvil,172197.99,EUR,OP-100422,"April 03, 2022",N/A,N/A
telmex,2015477.35,USD,OP-100423,20/04/2020,2024-04-19,1460
liverpool,6498913.37,MXN,OP-100424,"July 08, 2023",N/A,N/A
SORIANA,6153836.55,USD,OP-100425,22-Sep-2019,N/A,N/A
WALMART DE MÉXICO,3784333.61,EUR,OP-100426,"August 29, 2023",N/A,N/A
WALMART DE MÉXICO,6468084.12,USD,OP-100427,2025-01-19,N/A,N/A
FEMSA,6253589.08,MXN,OP-100428,2023-03-27,N/A,N/A
alsea,3921315.89,USD,OP-100429,25-Apr-2021,N/A,N/A
liverpool,8010838.15,EUR,OP-100430,21-Aug-2019,N/A,N/A
cemex,4012576.62,MXN,OP-100431,"October 25, 2020","November 28, 2021",399
femsa,9568112.31,USD,OP-100432,28-Jan-2018,26-Oct-2024,2463
pemex,780362.11,USD,OP-100433,2016-09-08,N/A,N/A
walmart de méxico,2835589.33,USD,OP-100434,2024-08-19,2025-05-21,275
bbva méxico,4978595.67,MXN,OP-100435,2016-07-20,2016-11-26,129
alsea,1728099.28,USD,OP-100436,"July 29, 2019",N/A,N/A
GRUPO CARSO,1742174.67,EUR,OP-100437,04-Mar-2021,N/A,N/A
grupo lala,7899672.65,EUR,OP-100438,30-Aug-2016,2023-04-12,2416
soriana,1158595.58,EUR,OP-100439,"January 26, 2025",N/A,N/A
FEMSA,9982722.37,EUR,OP-100440,2024-09-27,N/A,N/A
cemex,3854980.52,USD,OP-100441,2020-04-27,N/A,N/A
grupo lala,9662201.98,MXN,OP-100442,2022-04-12,N/A,N/A
GRUPO BIMBO,9088970.3,USD,OP-100443,2022-04-23,N/A,N/A
GRUPO BIMBO,2605921.79,USD,OP-100444,13-Sep-2024,N/A,N/A
grupo carso,8766327.1,MXN,OP-100445,23/07/2021,N/A,N/A
BANORTE,4129648.04,USD,OP-100446,2021-06-19,N/A,N/A
TELMEX,8056981.55,MXN,OP-100447,11/10/2023,N/A,N/A
PEMEX,414343.2,MXN,OP-100448,2019-10-01,05/12/2022,954
FEMSA,5450471.33,EUR,OP-100449,2017-12-05,N/A,N/A
walmart de méxico,1543728.55,EUR,OP-100450,25-Jul-2016,N/A,N/A
GRUPO BIMBO,9207486.69,USD,OP-100451,21-Apr-2023,N/A,N/A
GRUPO MÉXICO,6502879.96,USD,OP-100452,01/05/2018,"July 05, 2025",2738
GRUPO CARSO,2306559.34,USD,OP-100453,21/02/2019,30-Oct-2022,1347
GRUPO BIMBO,8690400.9,USD,OP-100454,"August 09, 2017","January 14, 2024",2349
liverpool,4891545.69,EUR,OP-100455,"July 04, 2020",N/A,N/A
grupo méxico,6357941.41,MXN,OP-100456,2021-06-21,N/A,N/A
GRUPO MÉXICO,896888.42,MXN,OP-100457,30-Aug-2020,N/A,N/A
walmart de méxico,8895928.82,MXN,OP-100458,27/01/2016,N/A,N/A
BBVA MÉXICO,8201325.64,MXN,OP-100459,04-Jun-2024,N/A,N/A
TELMEX,2713227.64,EUR,OP-100460,2022-11-22,N/A,N/A
FEMSA,7799292.59,USD,OP-100461,"March 13, 2022",N/A,N/A
WALMART DE MÉXICO,2116096.88,USD,OP-100462,2018-12-02,2025-02-13,2265
LIVERPOOL,5065161.46,EUR,OP-100463,26/08/2023,N/A,N/A
américa móvil,4814101.49,EUR,OP-100464,10-Aug-2024,N/A,N/A
grupo carso,1977632.51,MXN,OP-100465,"January 06, 2024",N/A,N/A
FEMSA,4433610.96,EUR,OP-100466,25/01/2023,N/A,N/A
GRUPO LALA,3382754.88,USD,OP-100467,14-Apr-2016,26-Aug-2023,2690
BBVA MÉXICO,6213083.44,USD,OP-100468,12-Dec-2016,06-Mar-2023,2275
banorte,3327777.96,USD,OP-100469,"June 27, 2020",N/A,N/A
grupo carso,9471037.74,USD,OP-100470,2019-02-04,05/07/2021,823
pemex,1788677.28,MXN,OP-100471,31/07/2021,N/A,N/A
liverpool,2033639.39,USD,OP-100472,"November 21, 2022",N/A,N/A
PEMEX,2041048.69,USD,OP-100473,2022-08-10,N/A,N/A
soriana,1333800.67,EUR,OP-100474,21/07/2016,N/A,N/A
GRUPO CARSO,410107.2,EUR,OP-100475,"September 24, 2018",28-Jun-2020,643
banorte,1451267.04,EUR,OP-100476,17-Nov-2022,29-Sep-2023,316
TELMEX,8211966.77,MXN,OP-100477,14/07/2016,24/12/2022,2354
pemex,5669504.92,MXN,OP-100478,13-Jan-2024,N/A,N/A
walmart de méxico,9666986.58,USD,OP-100479,2020-06-17,"November 26, 2021",527
CEMEX,3874571.0,MXN,OP-100480,"August 14, 2017",2018-05-22,281
GRUPO LALA,4813359.48,USD,OP-100481,"July 05, 2021",N/A,N/A
LIVERPOOL,4801679.96,USD,OP-100482,2023-08-30,N/A,N/A
CEMEX,6208220.01,USD,OP-100483,04/04/2025,N/A,N/A
américa móvil,5357029.64,USD,OP-100484,2018-05-14,N/A,N/A
BANORTE,1806868.89,MXN,OP-100485,2025-07-24,N/A,N/A
pemex,7668780.94,EUR,OP-100486,18-Oct-2024,N/A,N/A
walmart de méxico,4166378.25,MXN,OP-100487,12/08/2025,N/A,N/A
liverpool,3725840.97,USD,OP-100488,25-Aug-2025,N/A,N/A
cemex,5283236.01,MXN,OP-100489,11/06/2019,28-Oct-2022,1087
pemex,9668893.98,MXN,OP-100490,2019-03-06,2019-10-19,227
femsa,1565697.58,USD,OP-100491,29-Apr-2023,N/A,N/A
alsea,5178894.21,MXN,OP-100492,24/08/2025,N/A,N/A
FEMSA,625694.08,MXN,OP-100493,10-Mar-2025,N/A,N/A
CEMEX,4638351.15,EUR,OP-100494,08-Jun-2025,N/A,N/A
cemex,7739565.86,MXN,OP-100495,04-Jan-2019,22/07/2024,2026
GRUPO LALA,3351949.49,EUR,OP-100496,"August 17, 2020",2021-03-31,226
BANORTE,5711777.94,MXN,OP-100497,2024-01-11,10-Mar-2025,424
liverpool,8310308.48,USD,OP-100498,16/08/2019,26/09/2020,407
WALMART DE MÉXICO,5321336.17,USD,OP-100499,03/07/2018,N/A,N/A
GRUPO BIMBO,4478994.04,EUR,OP-100500,23-Oct-2020,N/A,N/A
TELMEX,5334277.16,MXN,OP-100501,31-Oct-2018,20/05/2025,2393
AMÉRICA MÓVIL,2791806.1,EUR,OP-100502,13-Nov-2023,2023-12-18,35
WALMART DE MÉXICO,9443084.49,MXN,OP-100503,26/06/2023,09-Sep-2023,75
LIVERPOOL,9815416.84,EUR,OP-100504,23/07/2017,25-Mar-2022,1706
grupo bimbo,9597959.11,MXN,OP-100505,"February 07, 2019",N/A,N/A
FEMSA,4784071.15,EUR,OP-100506,2022-09-25,N/A,N/A
TELMEX,6383395.73,MXN,OP-100507,"July 17, 2021",N/A,N/A
GRUPO CARSO,8358665.85,USD,OP-100508,2019-05-12,13/09/2023,1585
AMÉRICA MÓVIL,192051.79,EUR,OP-100509,12/10/2015,14/05/2024,3078
bbva méxico,5659532.66,EUR,OP-100510,27/11/2015,"December 21, 2022",2581
CEMEX,7077483.74,MXN,OP-100511,2020-11-21,N/A,N/A
cemex,6831545.66,MXN,OP-100512,"February 06, 2019",N/A,N/A
grupo bimbo,6533829.64,USD,OP-100513,18/08/2016,N/A,N/A
TELMEX,2529860.08,MXN,OP-100514,16-May-2023,N/A,N/A
liverpool,487193.93,EUR,OP-100515,2022-08-18,N/A,N/A
liverpool,1209250.55,USD,OP-100516,2016-08-16,N/A,N/A
PEMEX,3168091.5,USD,OP-100517,2018-12-08,2020-07-26,596
GRUPO BIMBO,161271.88,EUR,OP-100518,19-May-2020,N/A,N/A
AMÉRICA MÓVIL,2154373.29,EUR,OP-100519,2022-09-09,N/A,N/A
banorte,4361315.78,EUR,OP-100520,11-May-2025,N/A,N/A
grupo carso,4006493.85,MXN,OP-100521,21-Sep-2020,N/A,N/A
CEMEX,2426535.0,USD,OP-100522,"March 26, 2025",N/A,N/A
liverpool,3514425.28,MXN,OP-100523,03/07/2020,N/A,N/A
BANORTE,8267736.2,USD,OP-100524,2023-02-02,N/A,N/A
FEMSA,1417695.57,USD,OP-100525,21-Jul-2016,04/09/2022,2088
CEMEX,8762033.88,MXN,OP-100526,2016-08-31,"August 18, 2018",717
TELMEX,9015988.37,USD,OP-100527,14-Sep-2018,N/A,N/A
grupo méxico,7829536.38,USD,OP-100528,2024-07-30,N/A,N/A
grupo carso,4334659.84,EUR,OP-100529,2021-01-30,N/A,N/A
GRUPO CARSO,2603526.09,EUR,OP-100530,"October 02, 2017",N/A,N/A
BANORTE,2043138.34,EUR,OP-100531,"February 20, 2019",19-Aug-2025,2372
grupo lala,3392691.68,USD,OP-100532,16/12/2022,N/A,N/A
walmart de méxico,3771324.27,MXN,OP-100533,2020-09-27,N/A,N/A
WALMART DE MÉXICO,8825955.2,USD,OP-100534,2022-06-30,N/A,N/A
liverpool,7035661.81,USD,OP-100535,01/01/2021,N/A,N/A
liverpool,7107388.39,USD,OP-100536,14/04/2022,N/A,N/A
grupo bimbo,2149003.97,USD,OP-100537,2022-09-09,2024-12-04,817
BBVA MÉXICO,2648558.28,MXN,OP-100538,28-Apr-2017,04-Feb-2025,2839
PEMEX,9475245.63,EUR,OP-100539,29-Nov-2022,N/A,N/A
CEMEX,7351322.92,EUR,OP-100540,2024-04-05,N/A,N/A
pemex,807388.25,MXN,OP-100541,23/11/2018,"December 08, 2024",2207
banorte,3714746.2,EUR,OP-100542,2015-11-26,2020-02-01,1528
grupo carso,2094094.67,USD,OP-100543,"February 14, 2016",N/A,N/A
grupo lala,4780479.07,MXN,OP-100544,24/07/2022,N/A,N/A
GRUPO LALA,5597736.51,EUR,OP-100545,2019-03-27,N/A,N/A
PEMEX,8848892.49,MXN,OP-100546,09/06/2024,N/A,N/A
walmart de méxico,6414703.13,USD,OP-100547,2022-05-27,N/A,N/A
alsea,7247786.38,USD,OP-100548,02-Mar-2017,"March 20, 2023",2209
soriana,4116112.88,USD,OP-100549,17/10/2018,N/A,N/A
grupo lala,1541153.54,MXN,OP-100550,"September 17, 2021",13/04/2025,1304
FEMSA,7103916.19,EUR,OP-100551,"September 25, 2017",N/A,N/A
FEMSA,3511419.94,EUR,OP-100552,"November 02, 2020",N/A,N/A
telmex,2261382.54,EUR,OP-100553,06-Apr-2024,N/A,N/A
pemex,7890194.61,MXN,OP-100554,02-Jun-2016,N/A,N/A
soriana,8896003.82,EUR,OP-100555,2021-11-25,N/A,N/A
pemex,8627724.29,EUR,OP-100556,2018-09-20,N/A,N/A
américa móvil,5096786.74,USD,OP-100557,04-Mar-2021,09-Apr-2025,1497
grupo méxico,2786548.1,USD,OP-100558,2018-09-13,N/A,N/A
AMÉRICA MÓVIL,2054990.37,MXN,OP-100559,"September 17, 2020",07-Mar-2025,1632
PEMEX,6302012.77,MXN,OP-100560,2022-03-17,N/A,N/A
banorte,9543855.02,USD,OP-100561,31-May-2017,"January 16, 2022",1691
pemex,2317809.4,USD,OP-100562,28/08/2020,N/A,N/A
LIVERPOOL,2012401.58,EUR,OP-100563,2024-06-17,N/A,N/A
walmart de méxico,1320122.66,USD,OP-100564,2024-03-05,N/A,N/A
FEMSA,4994092.09,EUR,OP-100565,19/09/2016,"November 03, 2022",2236
PEMEX,566198.35,USD,OP-100566,18/03/2018,17/06/2018,91
femsa,3610085.23,EUR,OP-100567,"May 08, 2023",N/A,N/A
grupo bimbo,7770239.87,USD,OP-100568,"August 01, 2025",N/A,N/A
FEMSA,487926.32,EUR,OP-100569,14/05/2025,N/A,N/A
liverpool,6587760.65,EUR,OP-100570,02-Mar-2019,N/A,N/A
ALSEA,1676414.83,EUR,OP-100571,"November 08, 2020",N/A,N/A
américa móvil,2446688.56,EUR,OP-100572,09-Nov-2021,17/01/2025,1165
WALMART DE MÉXICO,1310990.71,USD,OP-100573,2024-11-29,N/A,N/A
grupo bimbo,7441189.36,EUR,OP-100574,"January 08, 2025",N/A,N/A
FEMSA,2654249.95,MXN,OP-100575,25/08/2023,N/A,N/A
GRUPO MÉXICO,2671314.24,EUR,OP-100576,11-Sep-2023,N/A,N/A
banorte,4304007.12,MXN,OP-100577,2025-05-28,N/A,N/A
AMÉRICA MÓVIL,7032777.35,USD,OP-100578,2016-03-14,N/A,N/A
grupo carso,6653708.28,USD,OP-100579,"December 25, 2021",N/A,N/A
LIVERPOOL,4281869.07,MXN,OP-100580,06-Mar-2025,N/A,N/A
soriana,4335118.98,EUR,OP-100581,04-Oct-2015,2019-10-25,1482
AMÉRICA MÓVIL,1696858.16,MXN,OP-100582,28-Aug-2015,20-Sep-2020,1850
TELMEX,8233407.76,EUR,OP-100583,2020-07-15,N/A,N/A
PEMEX,7431874.17,EUR,OP-100584,"December 04, 2024",N/A,N/A
walmart de méxico,1305255.13,EUR,OP-100585,28-Aug-2023,N/A,N/A
bbva méxico,4961221.9,EUR,OP-100586,2023-09-24,N/A,N/A
BBVA MÉXICO,3916992.69,MXN,OP-100587,"July 07, 2017","May 12, 2022",1770
GRUPO LALA,8160097.29,USD,OP-100588,"June 22, 2025",N/A,N/A
BBVA MÉXICO,8609977.39,MXN,OP-100589,"October 22, 2017",07/09/2023,2086
GRUPO CARSO,7448726.43,MXN,OP-100590,18-Feb-2025,N/A,N/A
grupo bimbo,8010049.39,EUR,OP-100591,"April 14, 2024",N/A,N/A
liverpool,9049425.85,EUR,OP-100592,14-Jan-2017,N/A,N/A
grupo méxico,1125824.98,USD,OP-100593,2020-07-16,05/08/2022,661
WALMART DE MÉXICO,1949912.95,USD,OP-100594,2022-03-10,28-Sep-2022,202
GRUPO MÉXICO,8789757.37,USD,OP-100595,"March 04, 2023",2023-08-20,169
grupo carso,9689560.83,MXN,OP-100596,"November 27, 2022",N/A,N/A
grupo bimbo,3038120.58,USD,OP-100597,2016-04-24,"June 17, 2021",1880
WALMART DE MÉXICO,5303815.9,EUR,OP-100598,10/03/2016,N/A,N/A
pemex,6898560.8,USD,OP-100599,"July 06, 2020",N/A,N/A
grupo méxico,1120203.21,MXN,OP-100600,2016-11-10,25-Sep-2023,2510
grupo carso,1589542.93,USD,OP-100601,09/08/2018,N/A,N/A
BBVA MÉXICO,9622170.74,EUR,OP-100602,09-Jan-2021,N/A,N/A
BANORTE,3793277.18,EUR,OP-100603,"October 09, 2023",N/A,N/A
cemex,4804268.24,EUR,OP-100604,11/10/2023,N/A,N/A
liverpool,8177448.61,EUR,OP-100605,2015-10-30,04-Apr-2025,3444
GRUPO LALA,786120.2,EUR,OP-100606,"January 21, 2022",2025-04-25,1190
grupo lala,715642.66,MXN,OP-100607,30/03/2023,25-Mar-2024,361
femsa,6881978.67,USD,OP-100608,2021-04-19,N/A,N/A
AMÉRICA MÓVIL,1138508.93,USD,OP-100609,2021-09-09,N/A,N/A
telmex,7187022.73,EUR,OP-100610,03/02/2021,N/A,N/A
grupo bimbo,7369599.44,USD,OP-100611,2020-06-19,N/A,N/A
grupo méxico,3572262.43,EUR,OP-100612,18/11/2022,N/A,N/A
GRUPO CARSO,2121485.75,USD,OP-100613,2023-04-26,N/A,N/A
BANORTE,6935325.01,EUR,OP-100614,07/09/2022,N/A,N/A
GRUPO BIMBO,6299870.6,MXN,OP-100615,22/01/2016,2024-12-19,3254
AMÉRICA MÓVIL,2424056.94,EUR,OP-100616,2018-04-25,"April 17, 2025",2549
femsa,5463346.46,MXN,OP-100617,12-Feb-2016,03-Jul-2025,3429
grupo lala,6346539.44,EUR,OP-100618,15/10/2021,N/A,N/A
liverpool,9460516.99,MXN,OP-100619,"June 27, 2024",N/A,N/A
GRUPO CARSO,1868800.23,USD,OP-100620,18-Dec-2024,N/A,N/A
ALSEA,3064279.31,MXN,OP-100621,"May 06, 2016",2024-09-15,3054
soriana,228762.56,USD,OP-100622,"May 26, 2017",N/A,N/A
bbva méxico,2483663.58,EUR,OP-100623,15/04/2017,2017-06-07,53
walmart de méxico,1832446.32,MXN,OP-100624,27-Jun-2020,07-Mar-2025,1714
walmart de méxico,873088.46,MXN,OP-100625,2020-09-21,2022-09-14,723
liverpool,2814411.6,EUR,OP-100626,13-Jun-2023,N/A,N/A
AMÉRICA MÓVIL,3743356.08,USD,OP-100627,2018-11-30,2022-04-30,1247
grupo méxico,9962044.4,EUR,OP-100628,08-Oct-2023,N/A,N/A
ALSEA,3884129.76,USD,OP-100629,09/12/2015,N/A,N/A
liverpool,7780508.54,EUR,OP-100630,14/11/2021,N/A,N/A
liverpool,1228966.17,MXN,OP-100631,20-Jan-2023,N/A,N/A
soriana,3799751.22,MXN,OP-100632,27/12/2017,"April 18, 2022",1573
alsea,2142766.7,USD,OP-100633,25-Jun-2016,N/A,N/A
FEMSA,3948978.07,USD,OP-100634,08/07/2024,22/11/2024,107
grupo méxico,7484515.73,MXN,OP-100635,"October 31, 2019",N/A,N/A
FEMSA,5069929.22,MXN,OP-100636,19-Jul-2016,2016-11-10,114
ALSEA,2326542.48,MXN,OP-100637,05-Mar-2019,2021-10-24,964
PEMEX,7444359.15,EUR,OP-100638,22/09/2015,13/08/2025,3613
alsea,9362937.98,EUR,OP-100639,"September 12, 2023",N/A,N/A
WALMART DE MÉXICO,3040077.1,EUR,OP-100640,03-Nov-2016,03/04/2018,486
grupo méxico,3706783.07,USD,OP-100641,29/08/2018,"July 07, 2021",1043
walmart de méxico,8038526.83,USD,OP-100642,21/01/2024,N/A,N/A
SORIANA,3443520.28,USD,OP-100643,2025-02-08,N/A,N/A
BBVA MÉXICO,9903948.42,MXN,OP-100644,23-Nov-2016,03-Oct-2019,1044
femsa,6124792.56,USD,OP-100645,15/02/2016,22/05/2016,97
cemex,7734515.69,USD,OP-100646,16/08/2020,"May 25, 2024",1378
telmex,6793959.36,USD,OP-100647,"February 27, 2025",N/A,N/A
pemex,3848954.79,MXN,OP-100648,"April 03, 2019","August 21, 2023",1601
alsea,2668445.54,EUR,OP-100649,28-Aug-2023,N/A,N/A
femsa,7464406.51,USD,OP-100650,2023-08-30,"October 05, 2023",36
alsea,7037503.55,MXN,OP-100651,16-May-2023,N/A,N/A
liverpool,197574.48,MXN,OP-100652,04/07/2023,2024-12-19,622
CEMEX,9248047.09,USD,OP-100653,2020-11-15,07/11/2022,603
FEMSA,4101170.58,USD,OP-100654,26-Dec-2024,N/A,N/A
GRUPO CARSO,5840315.43,MXN,OP-100655,2024-07-06,N/A,N/A
GRUPO CARSO,5464537.16,MXN,OP-100656,19/03/2019,N/A,N/A
cemex,2859705.84,EUR,OP-100657,20/06/2016,N/A,N/A
banorte,862898.76,MXN,OP-100658,2020-10-03,"June 05, 2022",610
grupo carso,9292415.31,EUR,OP-100659,"March 09, 2019",N/A,N/A
pemex,1046769.57,EUR,OP-100660,2023-06-03,31-Jan-2025,608
grupo méxico,2659744.13,MXN,OP-100661,12/04/2018,N/A,N/A
telmex,9559251.65,USD,OP-100662,07/04/2018,"September 26, 2023",1910
GRUPO LALA,3495849.14,MXN,OP-100663,28/09/2015,"July 17, 2022",2484
américa móvil,4200889.62,MXN,OP-100664,2015-12-23,24/02/2024,2985
walmart de méxico,6322651.06,USD,OP-100665,16-May-2017,2022-01-10,1700
bbva méxico,4607548.16,MXN,OP-100666,26-Dec-2016,2020-04-07,1198
GRUPO CARSO,8829913.25,MXN,OP-100667,16-Jun-2019,07/10/2022,1120
telmex,9194871.05,EUR,OP-100668,24/09/2020,N/A,N/A
walmart de méxico,583730.72,MXN,OP-100669,27/03/2016,2023-11-22,2796
BANORTE,3668376.7,MXN,OP-100670,26/08/2016,"November 15, 2020",1542
grupo carso,1454652.48,MXN,OP-100671,"May 09, 2020",04-Jul-2025,1882
soriana,9121499.79,USD,OP-100672,"October 25, 2022",N/A,N/A
LIVERPOOL,2755426.51,USD,OP-100673,"July 16, 2023",N/A,N/A
banorte,5613575.24,MXN,OP-100674,2016-02-27,"December 05, 2023",2838
grupo carso,7634122.77,USD,OP-100675,21/12/2021,N/A,N/A
liverpool,6351564.36,EUR,OP-100676,24-Mar-2016,N/A,N/A
telmex,177573.77,MXN,OP-100677,13-Aug-2021,N/A,N/A
grupo carso,5526241.28,MXN,OP-100678,2021-10-19,N/A,N/A
LIVERPOOL,1995700.14,MXN,OP-100679,2020-07-16,14-Nov-2023,1216
grupo carso,1647860.23,EUR,OP-100680,12-Sep-2021,N/A,N/A
BANORTE,7921822.92,USD,OP-100681,07-Oct-2015,"April 10, 2016",186
bbva méxico,8417367.75,EUR,OP-100682,"September 06, 2022",N/A,N/A
FEMSA,2494890.98,USD,OP-100683,01/04/2023,N/A,N/A
CEMEX,8205693.93,USD,OP-100684,"September 10, 2018",N/A,N/A
telmex,9045893.83,MXN,OP-100685,2019-03-29,N/A,N/A
PEMEX,4580296.09,MXN,OP-100686,"July 12, 2019",N/A,N/A
BBVA MÉXICO,2651101.61,MXN,OP-100687,28/07/2019,01/09/2024,1626
telmex,1382337.73,EUR,OP-100688,01-Dec-2021,N/A,N/A
walmart de méxico,630647.0,MXN,OP-100689,"July 09, 2021",N/A,N/A
femsa,3515156.64,MXN,OP-100690,25-Jul-2024,N/A,N/A
grupo carso,1889135.73,EUR,OP-100691,"April 11, 2023",N/A,N/A
walmart de méxico,2146030.34,MXN,OP-100692,07/04/2020,N/A,N/A
walmart de méxico,5539145.83,USD,OP-100693,30/03/2020,"March 25, 2023",1090
BBVA MÉXICO,2610586.07,EUR,OP-100694,2020-01-31,N/A,N/A
TELMEX,1960002.46,USD,OP-100695,13-Sep-2016,16/10/2024,2955
GRUPO LALA,2635928.8,EUR,OP-100696,15-Mar-2016,N/A,N/A
grupo lala,4714453.94,EUR,OP-100697,2020-07-08,2022-05-09,670
femsa,5692288.11,USD,OP-100698,2021-09-05,N/A,N/A
GRUPO CARSO,7915204.04,MXN,OP-100699,"March 09, 2016","August 31, 2019",1270
femsa,3701081.28,EUR,OP-100700,30-Apr-2025,N/A,N/A
SORIANA,4209081.32,USD,OP-100701,2016-07-08,"August 31, 2023",2610
cemex,7243629.96,USD,OP-100702,02-Feb-2019,N/A,N/A
WALMART DE MÉXICO,1341303.94,EUR,OP-100703,"May 18, 2020",N/A,N/A
GRUPO BIMBO,9324369.08,EUR,OP-100704,"October 28, 2022",N/A,N/A
